"source_table","source_field","source_value_raw","source_value_norm","student_id","match_type","match_confidence","evidence_fields"
"体测数据.xlsx","XH","pjxyqxbl807","pjxyqxbl807","pjxyqxbl807","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl808","pjxyqxbl808","pjxyqxbl808","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl810","pjxyqxbl810","pjxyqxbl810","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl812","pjxyqxbl812","pjxyqxbl812","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl815","pjxyqxbl815","pjxyqxbl815","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl816","pjxyqxbl816","pjxyqxbl816","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl817","pjxyqxbl817","pjxyqxbl817","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl821","pjxyqxbl821","pjxyqxbl821","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl825","pjxyqxbl825","pjxyqxbl825","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl826","pjxyqxbl826","pjxyqxbl826","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl827","pjxyqxbl827","pjxyqxbl827","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl828","pjxyqxbl828","pjxyqxbl828","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl830","pjxyqxbl830","pjxyqxbl830","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl836","pjxyqxbl836","pjxyqxbl836","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl837","pjxyqxbl837","pjxyqxbl837","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl839","pjxyqxbl839","pjxyqxbl839","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl843","pjxyqxbl843","pjxyqxbl843","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl847","pjxyqxbl847","pjxyqxbl847","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl854","pjxyqxbl854","pjxyqxbl854","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl857","pjxyqxbl857","pjxyqxbl857","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl858","pjxyqxbl858","pjxyqxbl858","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl866","pjxyqxbl866","pjxyqxbl866","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl867","pjxyqxbl867","pjxyqxbl867","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl869","pjxyqxbl869","pjxyqxbl869","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl872","pjxyqxbl872","pjxyqxbl872","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl874","pjxyqxbl874","pjxyqxbl874","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl876","pjxyqxbl876","pjxyqxbl876","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl878","pjxyqxbl878","pjxyqxbl878","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl879","pjxyqxbl879","pjxyqxbl879","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl884","pjxyqxbl884","pjxyqxbl884","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl886","pjxyqxbl886","pjxyqxbl886","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl889","pjxyqxbl889","pjxyqxbl889","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl891","pjxyqxbl891","pjxyqxbl891","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl893","pjxyqxbl893","pjxyqxbl893","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl895","pjxyqxbl895","pjxyqxbl895","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl896","pjxyqxbl896","pjxyqxbl896","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl900","pjxyqxbl900","pjxyqxbl900","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl904","pjxyqxbl904","pjxyqxbl904","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl905","pjxyqxbl905","pjxyqxbl905","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl906","pjxyqxbl906","pjxyqxbl906","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl907","pjxyqxbl907","pjxyqxbl907","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl910","pjxyqxbl910","pjxyqxbl910","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl911","pjxyqxbl911","pjxyqxbl911","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl912","pjxyqxbl912","pjxyqxbl912","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl913","pjxyqxbl913","pjxyqxbl913","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl916","pjxyqxbl916","pjxyqxbl916","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl918","pjxyqxbl918","pjxyqxbl918","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl919","pjxyqxbl919","pjxyqxbl919","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl921","pjxyqxbl921","pjxyqxbl921","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl925","pjxyqxbl925","pjxyqxbl925","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl927","pjxyqxbl927","pjxyqxbl927","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl929","pjxyqxbl929","pjxyqxbl929","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl930","pjxyqxbl930","pjxyqxbl930","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl931","pjxyqxbl931","pjxyqxbl931","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl934","pjxyqxbl934","pjxyqxbl934","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl937","pjxyqxbl937","pjxyqxbl937","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl939","pjxyqxbl939","pjxyqxbl939","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl943","pjxyqxbl943","pjxyqxbl943","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl945","pjxyqxbl945","pjxyqxbl945","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl946","pjxyqxbl946","pjxyqxbl946","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl950","pjxyqxbl950","pjxyqxbl950","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl952","pjxyqxbl952","pjxyqxbl952","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl953","pjxyqxbl953","pjxyqxbl953","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl954","pjxyqxbl954","pjxyqxbl954","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl955","pjxyqxbl955","pjxyqxbl955","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl957","pjxyqxbl957","pjxyqxbl957","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl962","pjxyqxbl962","pjxyqxbl962","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl963","pjxyqxbl963","pjxyqxbl963","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl964","pjxyqxbl964","pjxyqxbl964","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl965","pjxyqxbl965","pjxyqxbl965","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl966","pjxyqxbl966","pjxyqxbl966","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl969","pjxyqxbl969","pjxyqxbl969","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl970","pjxyqxbl970","pjxyqxbl970","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl975","pjxyqxbl975","pjxyqxbl975","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl980","pjxyqxbl980","pjxyqxbl980","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl982","pjxyqxbl982","pjxyqxbl982","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl984","pjxyqxbl984","pjxyqxbl984","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl985","pjxyqxbl985","pjxyqxbl985","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl987","pjxyqxbl987","pjxyqxbl987","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl988","pjxyqxbl988","pjxyqxbl988","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl989","pjxyqxbl989","pjxyqxbl989","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl990","pjxyqxbl990","pjxyqxbl990","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl991","pjxyqxbl991","pjxyqxbl991","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl992","pjxyqxbl992","pjxyqxbl992","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl993","pjxyqxbl993","pjxyqxbl993","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl996","pjxyqxbl996","pjxyqxbl996","exact","high","identity:XH -> student_id"
"体测数据.xlsx","XH","pjxyqxbl999","pjxyqxbl999","pjxyqxbl999","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","200307700011","200307700011","200307700011","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjvyzvfj974","pjvyzvfj974","pjvyzvfj974","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjvyzvfj977","pjvyzvfj977","pjvyzvfj977","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjvyzvfj989","pjvyzvfj989","pjvyzvfj989","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjvyzvfj994","pjvyzvfj994","pjvyzvfj994","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjvyzvfj998","pjvyzvfj998","pjvyzvfj998","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjvyzxbj993","pjvyzxbj993","pjvyzxbj993","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjvyzxbj995","pjvyzxbj995","pjvyzxbj995","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjvyzxbj997","pjvyzxbj997","pjvyzxbj997","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjvyzxbj998","pjvyzxbj998","pjvyzxbj998","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwqzwbj998","pjwqzwbj998","pjwqzwbj998","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj882","pjwrqxbj882","pjwrqxbj882","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj884","pjwrqxbj884","pjwrqxbj884","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj890","pjwrqxbj890","pjwrqxbj890","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj898","pjwrqxbj898","pjwrqxbj898","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj901","pjwrqxbj901","pjwrqxbj901","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj905","pjwrqxbj905","pjwrqxbj905","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj911","pjwrqxbj911","pjwrqxbj911","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj913","pjwrqxbj913","pjwrqxbj913","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj916","pjwrqxbj916","pjwrqxbj916","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj918","pjwrqxbj918","pjwrqxbj918","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj919","pjwrqxbj919","pjwrqxbj919","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj920","pjwrqxbj920","pjwrqxbj920","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj923","pjwrqxbj923","pjwrqxbj923","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj924","pjwrqxbj924","pjwrqxbj924","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj925","pjwrqxbj925","pjwrqxbj925","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj926","pjwrqxbj926","pjwrqxbj926","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj929","pjwrqxbj929","pjwrqxbj929","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj932","pjwrqxbj932","pjwrqxbj932","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj935","pjwrqxbj935","pjwrqxbj935","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj938","pjwrqxbj938","pjwrqxbj938","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj944","pjwrqxbj944","pjwrqxbj944","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj945","pjwrqxbj945","pjwrqxbj945","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj948","pjwrqxbj948","pjwrqxbj948","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj949","pjwrqxbj949","pjwrqxbj949","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj951","pjwrqxbj951","pjwrqxbj951","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj952","pjwrqxbj952","pjwrqxbj952","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj955","pjwrqxbj955","pjwrqxbj955","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj956","pjwrqxbj956","pjwrqxbj956","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj965","pjwrqxbj965","pjwrqxbj965","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj967","pjwrqxbj967","pjwrqxbj967","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj973","pjwrqxbj973","pjwrqxbj973","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj974","pjwrqxbj974","pjwrqxbj974","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj977","pjwrqxbj977","pjwrqxbj977","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj978","pjwrqxbj978","pjwrqxbj978","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj979","pjwrqxbj979","pjwrqxbj979","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj980","pjwrqxbj980","pjwrqxbj980","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj983","pjwrqxbj983","pjwrqxbj983","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj984","pjwrqxbj984","pjwrqxbj984","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj985","pjwrqxbj985","pjwrqxbj985","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj988","pjwrqxbj988","pjwrqxbj988","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj991","pjwrqxbj991","pjwrqxbj991","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj992","pjwrqxbj992","pjwrqxbj992","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj993","pjwrqxbj993","pjwrqxbj993","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj994","pjwrqxbj994","pjwrqxbj994","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrqxbj998","pjwrqxbj998","pjwrqxbj998","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwrzxbj996","pjwrzxbj996","pjwrzxbj996","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj913","pjwtqxbj913","pjwtqxbj913","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj914","pjwtqxbj914","pjwtqxbj914","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj918","pjwtqxbj918","pjwtqxbj918","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj920","pjwtqxbj920","pjwtqxbj920","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj921","pjwtqxbj921","pjwtqxbj921","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj922","pjwtqxbj922","pjwtqxbj922","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj925","pjwtqxbj925","pjwtqxbj925","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj928","pjwtqxbj928","pjwtqxbj928","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj929","pjwtqxbj929","pjwtqxbj929","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj930","pjwtqxbj930","pjwtqxbj930","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj931","pjwtqxbj931","pjwtqxbj931","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj932","pjwtqxbj932","pjwtqxbj932","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj933","pjwtqxbj933","pjwtqxbj933","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj935","pjwtqxbj935","pjwtqxbj935","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj939","pjwtqxbj939","pjwtqxbj939","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj941","pjwtqxbj941","pjwtqxbj941","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj942","pjwtqxbj942","pjwtqxbj942","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj943","pjwtqxbj943","pjwtqxbj943","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj944","pjwtqxbj944","pjwtqxbj944","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj946","pjwtqxbj946","pjwtqxbj946","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj947","pjwtqxbj947","pjwtqxbj947","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj950","pjwtqxbj950","pjwtqxbj950","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj952","pjwtqxbj952","pjwtqxbj952","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj953","pjwtqxbj953","pjwtqxbj953","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj954","pjwtqxbj954","pjwtqxbj954","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj957","pjwtqxbj957","pjwtqxbj957","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj959","pjwtqxbj959","pjwtqxbj959","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj960","pjwtqxbj960","pjwtqxbj960","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj965","pjwtqxbj965","pjwtqxbj965","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj967","pjwtqxbj967","pjwtqxbj967","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj968","pjwtqxbj968","pjwtqxbj968","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj969","pjwtqxbj969","pjwtqxbj969","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj971","pjwtqxbj971","pjwtqxbj971","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj972","pjwtqxbj972","pjwtqxbj972","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj974","pjwtqxbj974","pjwtqxbj974","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj976","pjwtqxbj976","pjwtqxbj976","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj977","pjwtqxbj977","pjwtqxbj977","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj979","pjwtqxbj979","pjwtqxbj979","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj982","pjwtqxbj982","pjwtqxbj982","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj983","pjwtqxbj983","pjwtqxbj983","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj984","pjwtqxbj984","pjwtqxbj984","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj985","pjwtqxbj985","pjwtqxbj985","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj987","pjwtqxbj987","pjwtqxbj987","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj988","pjwtqxbj988","pjwtqxbj988","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj993","pjwtqxbj993","pjwtqxbj993","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtqxbj998","pjwtqxbj998","pjwtqxbj998","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwtzxbj996","pjwtzxbj996","pjwtzxbj996","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwuzxbj992","pjwuzxbj992","pjwuzxbj992","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjwuzxbj995","pjwuzxbj995","pjwuzxbj995","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj911","pjxpqxbj911","pjxpqxbj911","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj912","pjxpqxbj912","pjxpqxbj912","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj914","pjxpqxbj914","pjxpqxbj914","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj915","pjxpqxbj915","pjxpqxbj915","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj916","pjxpqxbj916","pjxpqxbj916","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj918","pjxpqxbj918","pjxpqxbj918","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj919","pjxpqxbj919","pjxpqxbj919","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj920","pjxpqxbj920","pjxpqxbj920","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj924","pjxpqxbj924","pjxpqxbj924","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj925","pjxpqxbj925","pjxpqxbj925","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj926","pjxpqxbj926","pjxpqxbj926","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj927","pjxpqxbj927","pjxpqxbj927","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj930","pjxpqxbj930","pjxpqxbj930","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj932","pjxpqxbj932","pjxpqxbj932","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj933","pjxpqxbj933","pjxpqxbj933","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj934","pjxpqxbj934","pjxpqxbj934","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj937","pjxpqxbj937","pjxpqxbj937","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj941","pjxpqxbj941","pjxpqxbj941","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj944","pjxpqxbj944","pjxpqxbj944","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj945","pjxpqxbj945","pjxpqxbj945","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj946","pjxpqxbj946","pjxpqxbj946","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj954","pjxpqxbj954","pjxpqxbj954","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj955","pjxpqxbj955","pjxpqxbj955","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj956","pjxpqxbj956","pjxpqxbj956","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj957","pjxpqxbj957","pjxpqxbj957","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj961","pjxpqxbj961","pjxpqxbj961","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj962","pjxpqxbj962","pjxpqxbj962","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj963","pjxpqxbj963","pjxpqxbj963","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj967","pjxpqxbj967","pjxpqxbj967","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj969","pjxpqxbj969","pjxpqxbj969","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj971","pjxpqxbj971","pjxpqxbj971","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj972","pjxpqxbj972","pjxpqxbj972","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj973","pjxpqxbj973","pjxpqxbj973","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj975","pjxpqxbj975","pjxpqxbj975","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj976","pjxpqxbj976","pjxpqxbj976","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj977","pjxpqxbj977","pjxpqxbj977","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj978","pjxpqxbj978","pjxpqxbj978","exact","high","identity:XH -> student_id"
"体育课.xlsx","XH","pjxpqxbj979","pjxpqxbj979","pjxpqxbj979","exact","high","identity:XH -> student_id"
